Text,class,label
মুখে দাড়ি রেখে নোংরা কাজ করে বেড়ায় হালতু লোক,religion,dishonour
"আহা, কি জামাই আদর! আবার কেউ ধমকও দিচ্ছে! এত সুন্দর ধার্মীক লোকটাকে এখন বাঁচানোর একটাই পথ, তাকে পাগল সাজাইয়া দাও,তাইলে বাটপারটা আইন থেকে বেঁচে যাবে!",religion,Incursive
আগে স্যাটা ভেঙ্গে তার পরে কথা শুনেন।,religion,Incursive
বিচার নাই ! ডিম সেদ্ধ বসান দ্রুত করুন একটু পর সে কোমায় চলে যাবে,religion,Incursive
বেশী ধর্ম ধর্ম করলে এসব তো হবেই! অশিক্ষিত লোকজন যুক্তি বোঝেই না।ধিক্কার জানাই।,religion,dishonour
"এই শুয়োর গুলিই তাদের ধর্ম অবমাননা করে হিন্দুদের উপর দোষ চাপিয়ে হামলা লুট ঘরবাড়ি পুড়িয়ে দেওয়া মন্দির ভাংচুর করে শান্তির ঢেকুর তুলে, ধরা পড়ে গেলে পরে মানসিক রোগী বলে বাচানোর চেষ্টা করে।",religion,dishonour
ওরা কোরান শরিফ মূক্তির পায়ের উপর লাগতে এতো ভালোবাসে কেনো বুঝলাম না..,religion,dishonour
"এই রকম কিছু কুত্তা আছে যারা প্রতি বছর পূজার সময় একটা না একটা ঝামেলার সৃষ্টি করবে ,,,,কথায় আছে কুত্তার লেজ কখনো সোজা হয় না।।।।।।।",religion,Incursive
এরা নিজেরাই নিজেদের ধর্ম অবমাননা করে আবার বলে ওনারাই শ্রেষ্ঠ।,religion,dishonour
আগে উত্তম মধ্যম দিয়ে পরে জেরা করেন তাকে কে পাঠিয়েছে এবং কি উদ্দ্যেশ,religion,Incursive
অই লোকটার এমন শাস্তি হওয়া দরকার আর কোনো দিন যেন এই কাজ না করতে পারে,religion,Incursive
খা**পুলার পশ্চাত দেশ দিয়া বাঁশ দেওয়া দরকার ।,religion,Incursive
এতেরে ধরি দেওয়া দরকার ছিলো।,religion,Incursive
কোরানের কোনো সম্মানবোধ নেই যেখানে সেখানে পাওয়া যাচ্ছে ।,religion,dishonour
"এই রকম করে সালারা পাগলের অবিনয় করে এদের,কে ভালো করে পিটানোর দরকার জীবনে যে এই দরনের কাজ করতে পাচ বার ভাবে",religion,Incursive
যত পার কুরান এনে মন্দিরের রাখো।,religion,Incursive
এরে না মেরে সকলে তাকে ঘিরে কিভাবে দাড়াতে পারছে।।,religion,Incursive
"এখন তারা কই, ওর বিচার করুক?? মাঠে নামুক? কই সেই মুসল্লি ভাইয়েরা??",religion,Incursive
পৃথিবীর ম্যাপ থেকে বাংলাদেশের সমস্ত দুধেল গাইদের বীলিন করে দিলে এরকম আর কোনো সমস্যা সৃষ্টি হবে না।,religion,Incursive
"বাদাম দিলে সবতা কইবো,, তার সাতে আরো আছে,, তাদের মতো সয়তান রা দেশে অ শান্তি সৃষ্টি করের।।",religion,Incursive
